"adjusted_rnx","alpha","beta","fixed_perp","id","k","laplacian","laplacian_celltype","method","name"
0.317756401692273,1.00E-30,"undefined",TRUE,"oumrdmjy",2,0.644666666666667,0.000666666666666667,"fastctsne","distinctive-sweep-16"
0.334668449197861,1.00E-30,"undefined",TRUE,"oumrdmjy",3,0.594222222222222,0.000888888888888889,"fastctsne","distinctive-sweep-16"
0.370433377956269,1.00E-30,"undefined",TRUE,"oumrdmjy",5,0.530533333333333,0.00133333333333333,"fastctsne","distinctive-sweep-16"
0.397032025486251,1.00E-30,"undefined",TRUE,"oumrdmjy",8,0.50075,0.00116666666666667,"fastctsne","distinctive-sweep-16"
0.428615905082572,1.00E-30,"undefined",TRUE,"oumrdmjy",14,0.482428571428571,0.000952380952380952,"fastctsne","distinctive-sweep-16"
0.454705706767213,1.00E-30,"undefined",TRUE,"oumrdmjy",23,0.479101449275362,0.000898550724637681,"fastctsne","distinctive-sweep-16"
0.475113066385669,1.00E-30,"undefined",TRUE,"oumrdmjy",39,0.478905982905983,0.000905982905982906,"fastctsne","distinctive-sweep-16"
0.491113006472839,1.00E-30,"undefined",TRUE,"oumrdmjy",65,0.479548717948718,0.00124102564102564,"fastctsne","distinctive-sweep-16"
0.50438194471715,1.00E-30,"undefined",TRUE,"oumrdmjy",110,0.480339393939394,0.00216363636363636,"fastctsne","distinctive-sweep-16"
0.510170861272231,1.00E-30,"undefined",TRUE,"oumrdmjy",185,0.480915315315315,0.00405045045045045,"fastctsne","distinctive-sweep-16"
0.525065095622159,1.00E-30,"undefined",TRUE,"oumrdmjy",313,0.482747603833866,0.0119680511182109,"fastctsne","distinctive-sweep-16"
0.470256412959449,1.00E-30,"undefined",TRUE,"oumrdmjy",527,0.480435167615433,0.0779165085388994,"fastctsne","distinctive-sweep-16"
0.307450887901307,1.00E-30,"undefined",TRUE,"oumrdmjy",889,0.481445819272591,0.438921634795651,"fastctsne","distinctive-sweep-16"
0,1.00E-30,"undefined",TRUE,"oumrdmjy",1499,0.48032021347565,0.66711140760507,"fastctsne","distinctive-sweep-16"
0.289526034712951,1.00E-20,"undefined",TRUE,"0y5h2r3j",1,0.750666666666667,0.000666666666666667,"fastctsne","comfy-sweep-15"
0.323096860387442,1.00E-20,"undefined",TRUE,"0y5h2r3j",2,0.639333333333333,0.001,"fastctsne","comfy-sweep-15"
0.340235145573381,1.00E-20,"undefined",TRUE,"0y5h2r3j",3,0.579555555555556,0.000888888888888889,"fastctsne","comfy-sweep-15"
0.368025345827755,1.00E-20,"undefined",TRUE,"0y5h2r3j",5,0.527866666666667,0.000933333333333333,"fastctsne","comfy-sweep-15"
0.391837636932707,1.00E-20,"undefined",TRUE,"0y5h2r3j",8,0.500416666666667,0.000833333333333333,"fastctsne","comfy-sweep-15"
0.421357639890973,1.00E-20,"undefined",TRUE,"0y5h2r3j",14,0.484857142857143,0.00080952380952381,"fastctsne","comfy-sweep-15"
0.448729959545972,1.00E-20,"undefined",TRUE,"0y5h2r3j",23,0.47904347826087,0.000753623188405797,"fastctsne","comfy-sweep-15"
0.474375939585529,1.00E-20,"undefined",TRUE,"0y5h2r3j",39,0.47825641025641,0.000803418803418803,"fastctsne","comfy-sweep-15"
0.493192940671602,1.00E-20,"undefined",TRUE,"0y5h2r3j",65,0.479087179487179,0.00082051282051282,"fastctsne","comfy-sweep-15"
0.504774378776971,1.00E-20,"undefined",TRUE,"0y5h2r3j",110,0.479618181818182,0.00103030303030303,"fastctsne","comfy-sweep-15"
0.508230488022269,1.00E-20,"undefined",TRUE,"0y5h2r3j",185,0.480313513513514,0.00252252252252252,"fastctsne","comfy-sweep-15"
0.516900141336537,1.00E-20,"undefined",TRUE,"0y5h2r3j",313,0.481674121405751,0.00866453674121406,"fastctsne","comfy-sweep-15"
0.453207557335957,1.00E-20,"undefined",TRUE,"0y5h2r3j",527,0.48058064516129,0.075056293485136,"fastctsne","comfy-sweep-15"
0.32069142340814,1.00E-20,"undefined",TRUE,"0y5h2r3j",889,0.47834045744282,0.439033370828646,"fastctsne","comfy-sweep-15"
0,1.00E-20,"undefined",TRUE,"0y5h2r3j",1499,0.48032021347565,0.66711140760507,"fastctsne","comfy-sweep-15"
0.35090031152648,1.00E-10,"undefined",TRUE,"xoyukumw",1,0.595333333333333,0.00133333333333333,"fastctsne","restful-sweep-14"
0.380840570028947,1.00E-10,"undefined",TRUE,"xoyukumw",2,0.509666666666667,0.001,"fastctsne","restful-sweep-14"
0.397015448603684,1.00E-10,"undefined",TRUE,"xoyukumw",3,0.480888888888889,0.00133333333333333,"fastctsne","restful-sweep-14"
0.425282998661312,1.00E-10,"undefined",TRUE,"xoyukumw",5,0.451333333333333,0.00133333333333333,"fastctsne","restful-sweep-14"
0.441603230494076,1.00E-10,"undefined",TRUE,"xoyukumw",8,0.43725,0.00141666666666667,"fastctsne","restful-sweep-14"
0.458946801346801,1.00E-10,"undefined",TRUE,"xoyukumw",14,0.439571428571429,0.00128571428571429,"fastctsne","restful-sweep-14"
0.470984466438867,1.00E-10,"undefined",TRUE,"xoyukumw",23,0.445797101449275,0.00127536231884058,"fastctsne","restful-sweep-14"
0.487047500292706,1.00E-10,"undefined",TRUE,"xoyukumw",39,0.455111111111111,0.00131623931623932,"fastctsne","restful-sweep-14"
0.494039924185531,1.00E-10,"undefined",TRUE,"xoyukumw",65,0.463815384615385,0.00190769230769231,"fastctsne","restful-sweep-14"
0.504669729694352,1.00E-10,"undefined",TRUE,"xoyukumw",110,0.471666666666667,0.0028,"fastctsne","restful-sweep-14"
0.519038202586148,1.00E-10,"undefined",TRUE,"xoyukumw",185,0.477527927927928,0.00512792792792793,"fastctsne","restful-sweep-14"
0.521953098538684,1.00E-10,"undefined",TRUE,"xoyukumw",313,0.480822151224707,0.0126070287539936,"fastctsne","restful-sweep-14"
0.455419870218099,1.00E-10,"undefined",TRUE,"xoyukumw",527,0.48108412397217,0.081944339025933,"fastctsne","restful-sweep-14"
0.387083909593268,1.00E-10,"undefined",TRUE,"xoyukumw",889,0.480405699287589,0.43888188976378,"fastctsne","restful-sweep-14"
0,1.00E-10,"undefined",TRUE,"xoyukumw",1499,0.48032021347565,0.66711140760507,"fastctsne","restful-sweep-14"
0.341560747663551,1.00E-10,"undefined",FALSE,"ti100gfe",1,0.544,0.000666666666666667,"fastctsne","cosmic-sweep-15"
0.382509463371187,1.00E-10,"undefined",FALSE,"ti100gfe",2,0.475666666666667,0.000666666666666667,"fastctsne","cosmic-sweep-15"
0.403472816399287,1.00E-10,"undefined",FALSE,"ti100gfe",3,0.439777777777778,0.000666666666666667,"fastctsne","cosmic-sweep-15"
0.429028826416778,1.00E-10,"undefined",FALSE,"ti100gfe",5,0.421066666666667,0.0008,"fastctsne","cosmic-sweep-15"
0.443781522468142,1.00E-10,"undefined",FALSE,"ti100gfe",8,0.413083333333333,0.000833333333333333,"fastctsne","cosmic-sweep-15"
0.453274779541446,1.00E-10,"undefined",FALSE,"ti100gfe",14,0.419238095238095,0.00080952380952381,"fastctsne","cosmic-sweep-15"
0.466156769176387,1.00E-10,"undefined",FALSE,"ti100gfe",23,0.427565217391304,0.000782608695652174,"fastctsne","cosmic-sweep-15"
0.475885294462007,1.00E-10,"undefined",FALSE,"ti100gfe",39,0.437931623931624,0.000700854700854701,"fastctsne","cosmic-sweep-15"
0.47607100811787,1.00E-10,"undefined",FALSE,"ti100gfe",65,0.449230769230769,0.000717948717948718,"fastctsne","cosmic-sweep-15"
0.471940729105308,1.00E-10,"undefined",FALSE,"ti100gfe",110,0.463436363636364,0.00152121212121212,"fastctsne","cosmic-sweep-15"
0.485607873627052,1.00E-10,"undefined",FALSE,"ti100gfe",185,0.475845045045045,0.00427747747747748,"fastctsne","cosmic-sweep-15"
0.521137410721822,1.00E-10,"undefined",FALSE,"ti100gfe",313,0.482193823216187,0.0124728434504792,"fastctsne","cosmic-sweep-15"
0.465685470205605,1.00E-10,"undefined",FALSE,"ti100gfe",527,0.481810246679317,0.0813700189753321,"fastctsne","cosmic-sweep-15"
0.371541713843147,1.00E-10,"undefined",FALSE,"ti100gfe",889,0.481766779152606,0.438755155605549,"fastctsne","cosmic-sweep-15"
0,1.00E-10,"undefined",FALSE,"ti100gfe",1499,0.48032021347565,0.66711140760507,"fastctsne","cosmic-sweep-15"
0.37825189141077,1.00E-09,"undefined",TRUE,"ouw9dje3",1,0.53,0.000666666666666667,"fastctsne","autumn-sweep-13"
0.397863282119795,1.00E-09,"undefined",TRUE,"ouw9dje3",2,0.461,0.000666666666666667,"fastctsne","autumn-sweep-13"
0.415274212715389,1.00E-09,"undefined",TRUE,"ouw9dje3",3,0.434666666666667,0.000666666666666667,"fastctsne","autumn-sweep-13"
0.438660954930834,1.00E-09,"undefined",TRUE,"ouw9dje3",5,0.415733333333333,0.0008,"fastctsne","autumn-sweep-13"
0.442357254638945,1.00E-09,"undefined",TRUE,"ouw9dje3",8,0.405916666666667,0.000916666666666667,"fastctsne","autumn-sweep-13"
0.454812954946288,1.00E-09,"undefined",TRUE,"ouw9dje3",14,0.411,0.000952380952380952,"fastctsne","autumn-sweep-13"
0.467834688346883,1.00E-09,"undefined",TRUE,"ouw9dje3",23,0.418695652173913,0.000956521739130435,"fastctsne","autumn-sweep-13"
0.485081828825664,1.00E-09,"undefined",TRUE,"ouw9dje3",39,0.428529914529914,0.00105982905982906,"fastctsne","autumn-sweep-13"
0.494715366734614,1.00E-09,"undefined",TRUE,"ouw9dje3",65,0.441538461538462,0.00180512820512821,"fastctsne","autumn-sweep-13"
0.508999585487707,1.00E-09,"undefined",TRUE,"ouw9dje3",110,0.454787878787879,0.00318181818181818,"fastctsne","autumn-sweep-13"
0.514943686151905,1.00E-09,"undefined",TRUE,"ouw9dje3",185,0.465268468468469,0.00587027027027027,"fastctsne","autumn-sweep-13"
0.521323161412791,1.00E-09,"undefined",TRUE,"ouw9dje3",313,0.474969116080937,0.0160575079872204,"fastctsne","autumn-sweep-13"
0.46796996613593,1.00E-09,"undefined",TRUE,"ouw9dje3",527,0.481477545857053,0.0882732447817837,"fastctsne","autumn-sweep-13"
0.389204975197772,1.00E-09,"undefined",TRUE,"ouw9dje3",889,0.480092238470191,0.438817397825272,"fastctsne","autumn-sweep-13"
0,1.00E-09,"undefined",TRUE,"ouw9dje3",1499,0.48032021347565,0.66711140760507,"fastctsne","autumn-sweep-13"
0.370246550956831,1.00E-09,"undefined",FALSE,"3vhrqa5q",1,0.454666666666667,0,"fastctsne","distinctive-sweep-14"
0.403537519483411,1.00E-09,"undefined",FALSE,"3vhrqa5q",2,0.406,0,"fastctsne","distinctive-sweep-14"
0.427966280451575,1.00E-09,"undefined",FALSE,"3vhrqa5q",3,0.388222222222222,0,"fastctsne","distinctive-sweep-14"
0.446821508255243,1.00E-09,"undefined",FALSE,"3vhrqa5q",5,0.3784,0,"fastctsne","distinctive-sweep-14"
0.45911334674715,1.00E-09,"undefined",FALSE,"3vhrqa5q",8,0.381166666666667,0,"fastctsne","distinctive-sweep-14"
0.463849735449735,1.00E-09,"undefined",FALSE,"3vhrqa5q",14,0.389333333333333,0,"fastctsne","distinctive-sweep-14"
0.461888378304073,1.00E-09,"undefined",FALSE,"3vhrqa5q",23,0.404173913043478,0,"fastctsne","distinctive-sweep-14"
0.463915759278773,1.00E-09,"undefined",FALSE,"3vhrqa5q",39,0.415846153846154,3.41880341880342E-05,"fastctsne","distinctive-sweep-14"
0.470506648070665,1.00E-09,"undefined",FALSE,"3vhrqa5q",65,0.429507692307692,0.000153846153846154,"fastctsne","distinctive-sweep-14"
0.475505338482012,1.00E-09,"undefined",FALSE,"3vhrqa5q",110,0.444642424242424,0.000581818181818182,"fastctsne","distinctive-sweep-14"
0.485143335115938,1.00E-09,"undefined",FALSE,"3vhrqa5q",185,0.462259459459459,0.00254054054054054,"fastctsne","distinctive-sweep-14"
0.498626580607621,1.00E-09,"undefined",FALSE,"3vhrqa5q",313,0.478051118210863,0.0110798722044728,"fastctsne","distinctive-sweep-14"
0.458133562651132,1.00E-09,"undefined",FALSE,"3vhrqa5q",527,0.48152688172043,0.0804250474383302,"fastctsne","distinctive-sweep-14"
0.297287832463565,1.00E-09,"undefined",FALSE,"3vhrqa5q",889,0.48453693288339,0.438841394825647,"fastctsne","distinctive-sweep-14"
0,1.00E-09,"undefined",FALSE,"3vhrqa5q",1499,0.48032021347565,0.66711140760507,"fastctsne","distinctive-sweep-14"
0.394262572318647,1.00E-08,"undefined",TRUE,"utl93eui",1,0.463333333333333,0,"fastctsne","ancient-sweep-12"
0.424899354264084,1.00E-08,"undefined",TRUE,"utl93eui",2,0.399666666666667,0,"fastctsne","ancient-sweep-12"
0.441326351752822,1.00E-08,"undefined",TRUE,"utl93eui",3,0.378444444444444,0,"fastctsne","ancient-sweep-12"
0.460333244087461,1.00E-08,"undefined",TRUE,"utl93eui",5,0.3596,0,"fastctsne","ancient-sweep-12"
0.463134808853119,1.00E-08,"undefined",TRUE,"utl93eui",8,0.357416666666667,0,"fastctsne","ancient-sweep-12"
0.473319127785794,1.00E-08,"undefined",TRUE,"utl93eui",14,0.363380952380952,4.76190476190476E-05,"fastctsne","ancient-sweep-12"
0.483966262126389,1.00E-08,"undefined",TRUE,"utl93eui",23,0.379101449275362,0.000144927536231884,"fastctsne","ancient-sweep-12"
0.486889544549819,1.00E-08,"undefined",TRUE,"utl93eui",39,0.395145299145299,0.000256410256410256,"fastctsne","ancient-sweep-12"
0.488228974001359,1.00E-08,"undefined",TRUE,"utl93eui",65,0.413671794871795,0.000543589743589744,"fastctsne","ancient-sweep-12"
0.494682282871916,1.00E-08,"undefined",TRUE,"utl93eui",110,0.432024242424242,0.00143030303030303,"fastctsne","ancient-sweep-12"
0.499659135848177,1.00E-08,"undefined",TRUE,"utl93eui",185,0.449153153153153,0.00474234234234234,"fastctsne","ancient-sweep-12"
0.513917362125041,1.00E-08,"undefined",TRUE,"utl93eui",313,0.468898828541001,0.0153631522896699,"fastctsne","ancient-sweep-12"
0.466709689132523,1.00E-08,"undefined",TRUE,"utl93eui",527,0.481192915876028,0.0864592030360531,"fastctsne","ancient-sweep-12"
0.396211310061652,1.00E-08,"undefined",TRUE,"utl93eui",889,0.480992875890514,0.438737157855268,"fastctsne","ancient-sweep-12"
0,1.00E-08,"undefined",TRUE,"utl93eui",1499,0.48032021347565,0.66711140760507,"fastctsne","ancient-sweep-12"
0.382254561637739,1.00E-08,"undefined",FALSE,"4e84u43d",1,0.405333333333333,0.000666666666666667,"fastctsne","fragrant-sweep-13"
0.42556691160098,1.00E-08,"undefined",FALSE,"4e84u43d",2,0.369333333333333,0.000666666666666667,"fastctsne","fragrant-sweep-13"
0.433978312537136,1.00E-08,"undefined",FALSE,"4e84u43d",3,0.352444444444444,0.000444444444444444,"fastctsne","fragrant-sweep-13"
0.452172690763052,1.00E-08,"undefined",FALSE,"4e84u43d",5,0.3488,0.000266666666666667,"fastctsne","fragrant-sweep-13"
0.461375419181757,1.00E-08,"undefined",FALSE,"4e84u43d",8,0.35225,0.00025,"fastctsne","fragrant-sweep-13"
0.467647105980439,1.00E-08,"undefined",FALSE,"4e84u43d",14,0.357761904761905,0.000142857142857143,"fastctsne","fragrant-sweep-13"
0.476400907269942,1.00E-08,"undefined",FALSE,"4e84u43d",23,0.368231884057971,0.000202898550724638,"fastctsne","fragrant-sweep-13"
0.477008535300316,1.00E-08,"undefined",FALSE,"4e84u43d",39,0.37565811965812,0.000341880341880342,"fastctsne","fragrant-sweep-13"
0.468394549940993,1.00E-08,"undefined",FALSE,"4e84u43d",65,0.388184615384615,0.00101538461538462,"fastctsne","fragrant-sweep-13"
0.455746283570042,1.00E-08,"undefined",FALSE,"4e84u43d",110,0.3994,0.00313939393939394,"fastctsne","fragrant-sweep-13"
0.441341053382149,1.00E-08,"undefined",FALSE,"4e84u43d",185,0.420810810810811,0.00747747747747748,"fastctsne","fragrant-sweep-13"
0.450869808755682,1.00E-08,"undefined",FALSE,"4e84u43d",313,0.45668583599574,0.0223535676251331,"fastctsne","fragrant-sweep-13"
0.456016843535503,1.00E-08,"undefined",FALSE,"4e84u43d",527,0.479676154332701,0.0948260594560405,"fastctsne","fragrant-sweep-13"
0.279755410081936,1.00E-08,"undefined",FALSE,"4e84u43d",889,0.487076865391826,0.438820397450319,"fastctsne","fragrant-sweep-13"
0,1.00E-08,"undefined",FALSE,"4e84u43d",1499,0.48032021347565,0.66711140760507,"fastctsne","fragrant-sweep-13"
0.402935024477081,1.00E-07,"undefined",TRUE,"z4izkkzw",1,0.375333333333333,0.000666666666666667,"fastctsne","earthy-sweep-11"
0.440920730349588,1.00E-07,"undefined",TRUE,"z4izkkzw",2,0.332,0.000666666666666667,"fastctsne","earthy-sweep-11"
0.45468642305407,1.00E-07,"undefined",TRUE,"z4izkkzw",3,0.315555555555555,0.000666666666666667,"fastctsne","earthy-sweep-11"
0.480667737617135,1.00E-07,"undefined",TRUE,"z4izkkzw",5,0.3032,0.00106666666666667,"fastctsne","earthy-sweep-11"
0.483409680304046,1.00E-07,"undefined",TRUE,"z4izkkzw",8,0.299666666666667,0.000833333333333333,"fastctsne","earthy-sweep-11"
0.492305980439314,1.00E-07,"undefined",TRUE,"z4izkkzw",14,0.310428571428571,0.000571428571428571,"fastctsne","earthy-sweep-11"
0.496741997564903,1.00E-07,"undefined",TRUE,"z4izkkzw",23,0.322840579710145,0.000492753623188406,"fastctsne","earthy-sweep-11"
0.498437864418686,1.00E-07,"undefined",TRUE,"z4izkkzw",39,0.340854700854701,0.000461538461538462,"fastctsne","earthy-sweep-11"
0.50065497264242,1.00E-07,"undefined",TRUE,"z4izkkzw",65,0.355148717948718,0.000882051282051282,"fastctsne","earthy-sweep-11"
0.500915443855401,1.00E-07,"undefined",TRUE,"z4izkkzw",110,0.378551515151515,0.00157575757575758,"fastctsne","earthy-sweep-11"
0.489439288603672,1.00E-07,"undefined",TRUE,"z4izkkzw",185,0.414443243243243,0.00407927927927928,"fastctsne","earthy-sweep-11"
0.482923917123272,1.00E-07,"undefined",TRUE,"z4izkkzw",313,0.45380404685836,0.0131522896698616,"fastctsne","earthy-sweep-11"
0.465880559525018,1.00E-07,"undefined",TRUE,"z4izkkzw",527,0.481230866540164,0.0873776091081594,"fastctsne","earthy-sweep-11"
0.380171557653654,1.00E-07,"undefined",TRUE,"z4izkkzw",889,0.48587776527934,0.438817397825272,"fastctsne","earthy-sweep-11"
0,1.00E-07,"undefined",TRUE,"z4izkkzw",1499,0.48032021347565,0.66711140760507,"fastctsne","earthy-sweep-11"
0.440960391633289,"undefined",0.0001,FALSE,"nqwu11gx",1,0.279333333333333,0.278666666666667,"ctsne","good-sweep-9"
0.462282565130261,"undefined",0.0001,FALSE,"nqwu11gx",2,0.270333333333333,0.269,"ctsne","good-sweep-9"
0.467155822935235,"undefined",0.0001,FALSE,"nqwu11gx",3,0.267555555555556,0.265777777777778,"ctsne","good-sweep-9"
0.450433556448014,"undefined",0.0001,FALSE,"nqwu11gx",5,0.280133333333333,0.278933333333333,"ctsne","good-sweep-9"
0.430711770623742,"undefined",0.0001,FALSE,"nqwu11gx",8,0.29,0.289083333333333,"ctsne","good-sweep-9"
0.405831681898349,"undefined",0.0001,FALSE,"nqwu11gx",14,0.302142857142857,0.301619047619048,"ctsne","good-sweep-9"
0.38638201563175,"undefined",0.0001,FALSE,"nqwu11gx",23,0.312579710144928,0.312260869565217,"ctsne","good-sweep-9"
0.365439128907622,"undefined",0.0001,FALSE,"nqwu11gx",39,0.32851282051282,0.32817094017094,"ctsne","good-sweep-9"
0.346707678003075,"undefined",0.0001,FALSE,"nqwu11gx",65,0.344717948717949,0.344420512820513,"ctsne","good-sweep-9"
0.320938643453978,"undefined",0.0001,FALSE,"nqwu11gx",110,0.369975757575758,0.369806060606061,"ctsne","good-sweep-9"
0.29709979020116,"undefined",0.0001,FALSE,"nqwu11gx",185,0.393967567567568,0.39529009009009,"ctsne","good-sweep-9"
0.247165909699063,"undefined",0.0001,FALSE,"nqwu11gx",313,0.425022364217252,0.43164856230032,"ctsne","good-sweep-9"
0.151574107912115,"undefined",0.0001,FALSE,"nqwu11gx",527,0.468249209361164,0.50233523086654,"ctsne","good-sweep-9"
0.127340906157222,"undefined",0.0001,FALSE,"nqwu11gx",889,0.490555680539933,0.611699287589051,"ctsne","good-sweep-9"
0,"undefined",0.0001,FALSE,"nqwu11gx",1499,0.48032021347565,0.66711140760507,"ctsne","good-sweep-9"
0.462307966177125,"undefined",1.00E-20,FALSE,"uma629l5",1,0.226666666666667,0.156666666666667,"ctsne","generous-sweep-16"
0.485980850590069,"undefined",1.00E-20,FALSE,"uma629l5",2,0.239333333333333,0.159333333333333,"ctsne","generous-sweep-16"
0.475839869281046,"undefined",1.00E-20,FALSE,"uma629l5",3,0.247777777777778,0.164,"ctsne","generous-sweep-16"
0.464480410531013,"undefined",1.00E-20,FALSE,"uma629l5",5,0.254933333333333,0.170266666666667,"ctsne","generous-sweep-16"
0.452327129443327,"undefined",1.00E-20,FALSE,"uma629l5",8,0.262166666666667,0.172166666666667,"ctsne","generous-sweep-16"
0.432461343594677,"undefined",1.00E-20,FALSE,"uma629l5",14,0.268380952380952,0.177428571428571,"ctsne","generous-sweep-16"
0.414788892816464,"undefined",1.00E-20,FALSE,"uma629l5",23,0.27431884057971,0.183072463768116,"ctsne","generous-sweep-16"
0.396644163446903,"undefined",1.00E-20,FALSE,"uma629l5",39,0.288649572649573,0.192871794871795,"ctsne","generous-sweep-16"
0.382892100275364,"undefined",1.00E-20,FALSE,"uma629l5",65,0.307230769230769,0.205333333333333,"ctsne","generous-sweep-16"
0.371006688919432,"undefined",1.00E-20,FALSE,"uma629l5",110,0.329206060606061,0.219109090909091,"ctsne","generous-sweep-16"
0.347060290427414,"undefined",1.00E-20,FALSE,"uma629l5",185,0.360122522522522,0.242291891891892,"ctsne","generous-sweep-16"
0.30139703534491,"undefined",1.00E-20,FALSE,"uma629l5",313,0.399584664536741,0.280962726304579,"ctsne","generous-sweep-16"
0.177470264170981,"undefined",1.00E-20,FALSE,"uma629l5",527,0.468900695762176,0.386593295382669,"ctsne","generous-sweep-16"
0.115681495140976,"undefined",1.00E-20,FALSE,"uma629l5",889,0.491696287964005,0.59348931383577,"ctsne","generous-sweep-16"
0,"undefined",1.00E-20,FALSE,"uma629l5",1499,0.48032021347565,0.66711140760507,"ctsne","generous-sweep-16"
0.462307966177125,"undefined",1.00E-30,FALSE,"v35th5ej",1,0.226666666666667,0.156666666666667,"ctsne","deep-sweep-17"
0.485980850590069,"undefined",1.00E-30,FALSE,"v35th5ej",2,0.239333333333333,0.159333333333333,"ctsne","deep-sweep-17"
0.475839869281046,"undefined",1.00E-30,FALSE,"v35th5ej",3,0.247777777777778,0.164,"ctsne","deep-sweep-17"
0.464480410531013,"undefined",1.00E-30,FALSE,"v35th5ej",5,0.254933333333333,0.170266666666667,"ctsne","deep-sweep-17"
0.452327129443327,"undefined",1.00E-30,FALSE,"v35th5ej",8,0.262166666666667,0.172166666666667,"ctsne","deep-sweep-17"
0.432461343594677,"undefined",1.00E-30,FALSE,"v35th5ej",14,0.268380952380952,0.177428571428571,"ctsne","deep-sweep-17"
0.414788892816464,"undefined",1.00E-30,FALSE,"v35th5ej",23,0.27431884057971,0.183072463768116,"ctsne","deep-sweep-17"
0.396644163446903,"undefined",1.00E-30,FALSE,"v35th5ej",39,0.288649572649573,0.192871794871795,"ctsne","deep-sweep-17"
